7212	7212
7215	KING366
7226	KING459
7227	KING460
7228	7228
7229	7229
7243	7243
7245	7245
7246	KING348
7279	7279
7282	KING461
7283	7283
7285	KING142
7287	KING213
7297	7297
7313	7313
7314	7314
7325	KING401
7327	7327
7342	7342
7343	7343
7344	7344
7346	7346
7350	7350
7374	7374
7375	7375
7376	7376
7377	7377
7379	7379
7388	KING274
7393	KING462
7395	KING463
7396	7396
7400	KING464
7445	KING266
7446	7446
7447	7447
7448	7448
7449	7449
7451	KING465
7452	7452
7456	7456
7472	KING466
7473	7473
7474	7474
7475	7475
7487	7487
7491	7491
7492	7492
7496	KING365
7498	7498
7519	7519
7520	7520
7523	KING467
7524	7524
7525	7525
7532	KING468
7533	KING374
7534	KING469
7552	KING423
7553	7553
7555	KING243
7564	KING470
7565	KING312
7616	KING282
7617	7617
7619	7619
7623	KING436
7628	7628
7632	KING471
7654	KING405
7657	7657
7671	7671
7672	7672
7684	KING472
7687	KING472
7689	KING378
7696	KING400
7721	KING142
7734	7734
7737	KING473
7738	7738
7739	7739
7740	KING474
7741	7741
7742	KING475
7744	7744
7771	7771
7772	7772
7801	7801
7823	7823
7825	7825
7827	KING43
7828	7828
7836	7836
7837	7837
7838	7838
7865	7865
7866	7866
7888	KING73
7889	KING476
7891	7891
7892	7892
7897	KING477
7899	KING394
7923	KING460
7924	7924
7925	7925
7936	KING478
7937	7937
7956	7956
7957	7957
7958	7958
7961	7961
7962	KING479
7963	7963
7968	7968
7989	KING480
7990	KING480
7992	7992
7995	7995
8002	8002
8003	8003
8005	KING442
8026	8026
8027	8027
8029	8029
8030	8030
8031	KING481
8032	KING482
8082	8082
8083	8083
8085	8085
8089	8089
8141	8141
8145	KING483
8146	8146
8152	8152
8155	8155
8157	KING286
8158	KING286
8159	KING484
8160	KING370
8162	8162
8200	8200
8202	KING403
8207	KING485
8210	KING486
8211	KING487
8215	8215
8230	8230
8231	8231
8232	8232
8236	KING296
8260	KING488
8262	8262
8267	KING489
8268	KING25
8269	KING490
8295	8295
8296	8296
8297	8297
8298	8298
8303	KING491
8309	8309
8312	8312
8313	KING465
8314	8314
8316	8316
8317	KING488
8318	KING385
8319	8319
8321	KING492
8322	KING492
8331	KING493
8334	KING430
8336	KING346
8337	8337
8360	8360
8362	8362
8379	KING389
8381	KING968
8382	8382
8390	KING396
8393	8393
8399	8399
8400	8400
8405	KING494
8426	8426
8428	8428
8429	8429
8459	8459
8484	8484
8487	8487
8489	KING364
8490	8490
8492	KING495
8493	KING495
8496	8496
8498	KING496
8500	KING497
8501	8501
8504	KING498
8505	KING499
8506	KING500
8510	8510
8511	8511
8544	KING149
8566	8566
8621	KING501
8623	8623
8624	8624
8629	8629
8632	8632
8633	8633
8659	8659
8661	8661
8685	KING502
8686	8686
8690	8690
8692	KING503
8693	KING503
8764	KING451
8765	KING354
8767	8767
8771	KING395
8774	8774
8777	8777
8778	KING504
8779	KING505
8792	KING272
8793	8793
8794	8794
8795	8795
8796	8796
8802	8802
8806	8806
8807	KING506
8808	8808
8812	8812
8814	KING428
8838	KING279
8839	8839
8840	KING450
8841	8841
8843	KING284
8861	8861
8864	KING507
8866	8866
8867	8867
8871	KING331
8872	8872
8873	KING466
8894	KING508
8897	8897
8912	8912
8913	8913
8914	KING439
8918	KING509
8919	KING329
8920	8920
8921	KING510
8922	8922
8923	8923
8924	8924
8927	8927
8928	8928
8930	8930
8954	8954
8968	8968
8988	KING278
8995	KING212
8996	KING202
8998	KING59
9017	9017
9019	9019
9022	9022
9040	KING511
9042	9042
9049	KING381
9050	9050
9051	KING512
9052	9052
9054	KING513
9073	9073
9074	KING514
9075	KING514
9102	KING408
9103	9103
9117	9117
9124	KING420
9125	9125
9131	KING515
9147	KING516
9157	9157
9160	9160
9169	9169
9170	9170
9172	9172
9189	9189
9190	9190
9191	9191
9199	9199
9224	9224
9225	9225
9227	KING517
9228	KING518
9232	9232
9234	9234
9238	9238
9239	9239
9240	KING355
9241	KING519
9242	KING519
9251	9251
9261	9261
9268	9268
9320	KING328
9323	9323
9325	9325
9327	9327
9329	9329
9330	9330
9331	9331
9333	KING520
9334	KING521
9341	9341
9345	9345
9348	9348
9349	9349
9350	9350
9366	KING107
9367	9367
9368	9368
9369	9369
9371	9371
9372	KING522
9374	9374
9375	KING207
9376	KING446
9378	KING523
9379	KING524
9380	KING525
9382	9382
9402	KING243
9403	9403
9404	KING438
9406	9406
9410	KING215
9412	KING526
9428	9428
9430	9430
9431	9431
9434	9434
9435	9435
9438	9438
9439	9439
9446	9446
9468	9468
9494	KING347
9495	9495
9497	9497
9499	9499
9501	9501
9502	9502
9503	9503
9504	KING516
9508	KING186
9510	KING142
9520	KING527
9522	KING528
9543	9543
9546	9546
9547	9547
9558	KING478
9563	9563
9566	9566
9596	KING421
9611	9611
9614	9614
9616	9616
9617	9617
9618	KING183
9657	KING391
9685	9685
9686	KING529
9690	KING411
9691	9691
9692	9692
9693	9693
9694	9694
9695	9695
9696	9696
9698	KING530
9699	KING531
9700	KING387
9702	9702
9705	KING532
9709	9709
9724	9724
9735	9735
9736	KING533
9737	9737
9738	9738
9739	9739
9741	KING534
9746	KING459
9748	9748
9750	9750
9775	KING147
9778	KING535
9780	KING536
9781	9781
9808	9808
9811	9811
9844	KING537
9848	9848
9849	9849
9850	KING454
9851	9851
9853	9853
9854	KING142
9869	KING538
9878	9878
9879	KING200
9884	9884
9891	9891
9896	KING69
9897	KING69
9901	KING539
9922	9922
9924	KING540
9925	9925
9931	9931
9937	9937
9939	KING541
9940	9940
9951	KING542
9955	KING412
9959	KING444
9961	9961
9964	9964
9965	9965
9966	9966
9973	9973
9974	9974
9991	KING972
9993	KING502
9997	KING543
9998	9998
9999	KING477
10002	KING481
10005	10005
10030	10030
10032	KING544
10049	10049
10050	10050
10052	10052
10053	10053
10066	10066
10067	KING410
10072	10072
10073	10073
10074	10074
10089	10089
10101	10101
10102	KING368
10104	10104
10105	KING59
10106	10106
10109	KING545
10110	10110
10111	10111
10112	KING362
10113	10113
10116	10116
10117	KING369
10118	KING457
10119	KING163
10145	10145
10154	KING215
10155	10155
10157	KING546
10158	10158
10159	10159
10163	KING429
10165	KING225
10167	10167
10168	10168
10169	10169
10189	KING169
10192	KING453
10228	10228
10230	KING435
10258	10258
10259	KING547
10260	10260
10261	KING548
10262	KING390
10263	10263
10264	10264
10268	KING549
10290	KING315
10292	KING299
10293	KING437
10296	KING550
10298	10298
10299	10299
10330	10330
10333	KING551
10334	10334
10335	10335
10338	KING552
10339	KING487
10340	KING504
10345	10345
10347	10347
10365	KING553
10366	KING553
10369	KING278
10371	KING134
10372	10372
10373	10373
10378	10378
10379	10379
10380	KING554
10381	10381
10399	KING383
10406	KING555
10407	10407
10408	10408
10414	10414
10416	10416
10418	10418
10421	10421
10448	KING411
10455	10455
10473	KING556
10493	10493
10494	KING557
10497	10497
10500	KING558
10502	10502
10506	10506
10532	KING559
10534	KING560
10537	10537
10540	10540
10541	10541
10547	10547
10572	KING561
10573	10573
10575	10575
10576	KING562
10579	10579
10581	KING467
10582	KING486
10586	10586
10587	KING348
10588	KING563
10589	10589
10601	KING505
10641	10641
10642	KING520
10643	KING35
10651	10651
10714	10714
10740	10740
10746	10746
10757	10757
10761	10761
10765	10765
10766	10766
10769	KING564
10771	KING565
10772	10772
10775	10775
10776	10776
10778	KING566
10783	KING563
10786	10786
10817	10817
10824	10824
10828	10828
10829	KING567
10835	10835
10838	KING507
10843	KING568
10852	10852
10860	KING469
10879	10879
10882	KING569
10883	KING570
10887	10887
10896	10896
10898	10898
10899	10899
10901	KING571
10902	10902
10903	KING572
10920	10920
10921	10921
10947	10947
10948	10948
10965	10965
10968	KING445
10973	10973
10987	10987
10988	KING573
10989	KING574
10990	KING575
10991	KING534
10992	KING494
10994	10994
10996	10996
10998	10998
11010	KING576
11014	11014
11015	11015
11042	11042
11044	KING399
11050	11050
11051	11051
11064	11064
11067	11067
11069	KING500
11073	KING484
11077	KING243
11089	11089
11105	11105
11111	KING447
11112	11112
11113	KING243
11119	KING471
11172	KING397
11178	11178
11180	11180
11182	KING577
11200	11200
11201	11201
11203	11203
11204	11204
11207	11207
11210	KING470
11211	KING12
11213	11213
11215	11215
11216	KING182
11217	11217
11218	11218
11223	11223
11262	11262
11272	KING578
11290	KING262
11291	KING23
11305	11305
11372	11372
11373	KING535
11392	11392
11393	11393
11394	KING579
11399	11399
11400	11400
11401	11401
11408	KING231
11409	11409
11410	KING580
11412	KING546
11413	11413
11432	11432
11441	KING431
11443	11443
11444	11444
11447	11447
11448	11448
11466	11466
11467	KING581
11468	11468
11477	11477
11479	KING474
11483	KING582
11491	11491
11498	11498
11499	11499
11501	KING583
11506	KING375
11510	11510
11535	11535
11536	11536
11560	11560
11561	KING584
11565	11565
11567	11567
11573	11573
11576	11576
11579	11579
11583	11583
11607	11607
11609	KING585
11613	KING584
11614	KING24
11615	KING586
11618	KING142
11619	11619
11621	11621
11622	11622
11624	11624
11625	11625
11626	KING483
11627	11627
11628	11628
11630	11630
11632	KING213
11651	11651
11674	11674
11676	11676
11677	11677
11680	11680
11681	11681
11682	KING506
11695	11695
11709	KING327
11713	11713
11718	11718
11722	KING587
11723	KING587
11724	KING588
11725	11725
11757	KING589
11758	KING111
11759	KING296
11760	11760
11763	11763
11768	11768
11769	KING590
11779	KING591
11786	11786
11799	11799
11820	11820
11821	11821
11843	11843
11847	11847
11848	KING499
11849	11849
11851	KING592
11854	11854
11857	11857
11896	11896
11899	11899
11900	11900
11901	KING593
11902	KING476
11903	11903
11904	KING440
11907	KING594
11920	11920
11937	KING595
11941	KING596
11945	11945
11947	11947
11953	11953
11954	11954
11960	KING498
11961	KING577
11965	11965
11969	11969
11981	11981
11986	KING597
11996	11996
11998	KING298
12000	12000
12002	KING596
12005	KING598
12007	KING322
12010	KING599
12050	12050
12052	KING600
12054	12054
12055	12055
12057	12057
12058	12058
12059	12059
12061	12061
12078	KING601
12082	KING602
12084	12084
12085	12085
12101	12101
12102	12102
12114	12114
12115	KING106
12118	KING603
12120	KING358
12121	12121
12127	12127
12129	12129
12143	12143
12154	12154
12157	KING329
12158	KING329
12223	KING604
12228	KING605
12232	12232
12248	12248
12250	KING604
12252	12252
12254	KING60
12255	12255
12258	12258
12262	KING545
12270	KING606
12271	12271
12272	KING446
12273	12273
12275	12275
12276	12276
12282	KING458
12283	KING493
12285	12285
12289	12289
12303	12303
12308	KING967
12334	12334
12335	12335
12337	12337
12338	KING607
12353	KING430
12354	KING509
12362	12362
12369	12369
12370	12370
12378	12378
12380	KING488
12381	KING608
12400	12400
12408	12408
12418	KING304
12421	12421
12422	KING434
12423	12423
12424	12424
12425	12425
12427	12427
12437	KING609
12445	12445
12449	12449
12451	12451
12453	12453
12455	12455
12459	KING468
12465	12465
12466	12466
12468	12468
12471	12471
12472	12472
12474	12474
12477	KING473
12492	KING383
12497	12497
12515	12515
12518	KING489
12523	KING333
12527	12527
12544	KING610
12550	12550
12566	KING426
12568	12568
12571	KING611
12573	12573
12574	KING521
12576	12576
12581	12581
12600	12600
12601	12601
12602	12602
12603	12603
12613	KING110
12620	12620
12621	12621
12622	12622
12623	KING973
12635	12635
12636	KING612
12642	12642
12649	KING416
12650	12650
12695	KING594
12697	12697
12705	KING613
12706	KING613
12709	12709
12716	12716
12717	KING565
12752	KING614
12776	12776
12796	KING615
12797	12797
12799	12799
12818	12818
12837	12837
12838	12838
12876	12876
12880	KING479
12884	12884
12885	12885
12898	12898
12899	KING616
12900	KING616
12902	12902
12904	12904
12905	12905
12906	KING530
12908	KING527
12910	12910
12911	12911
12912	KING617
12913	12913
12914	KING618
12944	KING572
12954	12954
12972	KING619
12974	KING532
12986	KING58
12987	12987
12993	12993
12995	12995
12996	12996
12998	KING515
13021	KING620
13043	13043
13048	KING621
13051	13051
13068	13068
13072	13072
13073	13073
13076	13076
13078	13078
13079	13079
13080	13080
13083	KING522
13085	13085
13104	13104
13105	13105
13127	13127
13150	13150
13153	KING439
13165	13165
13166	KING278
13179	KING178
13180	KING622
13182	13182
13184	13184
13186	13186
13193	13193
13210	13210
13211	13211
13222	13222
13223	13223
13226	13226
13232	13232
13237	KING475
13238	KING551
13240	13240
13250	13250
13251	13251
13283	13283
13285	13285
13286	13286
13287	KING623
13288	13288
13289	KING624
13290	13290
13295	KING625
13296	13296
13297	13297
13298	KING429
13299	13299
13300	KING597
13302	KING626
13322	13322
13340	13340
13372	KING256
13384	13384
13390	13390
13395	13395
13415	KING534
13418	KING627
13423	13423
13443	13443
13444	13444
13447	13447
13449	13449
13450	13450
13451	13451
13458	13458
13459	13459
13463	13463
13466	KING628
13467	13467
13482	13482
13489	13489
13490	13490
13491	KING629
13492	13492
13508	13508
13516	13516
13518	13518
13521	KING404
13529	13529
13566	KING630
13570	13570
13576	KING563
13577	13577
13584	KING631
13587	KING541
13593	13593
13608	13608
13624	13624
13626	13626
13659	13659
13665	13665
13668	13668
13674	13674
13675	KING499
13676	13676
13678	13678
13679	13679
13683	KING441
13685	KING563
13687	13687
13690	13690
13692	13692
13694	13694
13696	13696
13699	KING632
13700	13700
13701	13701
13702	KING548
13704	KING533
13705	13705
13706	13706
13709	13709
13710	KING633
13711	13711
13736	KING634
13743	KING42
13772	13772
13773	13773
13775	KING497
13778	13778
13780	KING59
13781	13781
13782	13782
13784	13784
13785	13785
13816	KING407
13818	13818
13823	KING300
13847	13847
13868	KING461
13882	13882
13883	13883
13898	13898
13900	KING635
13902	13902
13905	KING972
13945	13945
13947	KING636
14001	14001
14003	14003
14006	14006
14040	14040
14041	KING637
14043	14043
14045	14045
14056	KING638
14059	14059
14061	KING639
14063	KING639
14067	14067
14070	14070
14072	14072
14077	KING598
14078	KING491
14098	14098
14106	14106
14107	14107
14118	14118
14119	KING640
14123	14123
14129	KING569
14134	14134
14140	KING641
14142	14142
14159	14159
14163	KING642
14172	14172
14177	14177
14178	KING643
14179	KING643
14180	14180
14181	14181
14185	14185
14186	14186
14188	14188
14217	14217
14221	14221
14230	14230
14246	14246
14247	14247
14251	14251
14254	KING456
14265	KING644
14266	14266
14281	14281
14283	14283
14286	14286
14287	14287
14297	KING645
14301	14301
14306	14306
14346	14346
14361	14361
14372	KING544
14379	KING371
14381	KING130
14382	14382
14397	14397
14398	14398
14400	KING519
14404	KING646
14427	KING647
14432	14432
14438	14438
14440	14440
14442	KING368
14443	KING583
14446	KING373
14453	14453
14460	KING349
14485	14485
14515	14515
14522	KING648
14523	KING648
14524	14524
14528	KING649
14572	14572
14573	14573
14578	14578
14581	14581
14582	14582
14584	14584
14588	KING650
14591	14591
14593	14593
14594	KING508
14608	14608
14619	14619
14620	KING974
14628	KING651
14639	14639
14641	KING652
14642	14642
14643	14643
14644	KING653
14656	14656
14658	KING652
14659	14659
14722	14722
14724	14724
14726	14726
14729	14729
14732	14732
14737	14737
14739	14739
14743	14743
14744	KING654
14745	14745
14746	14746
14748	14748
14749	14749
14750	KING655
14751	14751
14753	KING656
14754	14754
14756	14756
14757	14757
14758	14758
14759	KING657
14760	KING525
14761	KING970
14765	14765
14787	14787
14808	14808
14809	14809
14810	KING658
14812	KING379
14815	KING362
14817	KING659
14818	14818
14819	KING660
14832	14832
14836	KING514
14837	KING579
14850	14850
14857	14857
14896	KING514
14897	14897
14898	14898
14899	14899
14950	14950
14957	KING577
14964	KING608
14969	KING363
14986	14986
14987	14987
15008	15008
15024	KING581
15029	KING314
15032	15032
15034	15034
15090	15090
15098	15098
15100	15100
15102	KING378
15103	15103
15104	KING531
15105	15105
15127	KING661
15156	15156
15157	15157
15163	15163
15250	KING485
15260	KING662
15265	KING663
15268	15268
15269	KING664
15270	KING664
15307	KING665
15310	15310
15315	15315
15320	15320
15352	KING403
15362	15362
15363	15363
15366	KING575
15369	KING424
15370	15370
15381	KING270
15390	KING666
15418	15418
15419	KING593
15441	15441
15463	KING343
15496	15496
15508	KING394
15531	15531
15541	KING383
15542	KING667
15543	KING609
15544	15544
15546	KING668
15554	15554
15556	KING419
15560	15560
15563	KING571
15572	15572
15594	15594
15600	KING669
15603	15603
15608	15608
15634	15634
15638	KING490
15674	KING670
15692	KING472
15693	KING472
15698	KING448
15699	KING448
15702	15702
15703	15703
15705	KING625
15709	15709
15711	KING552
15715	KING671
15716	KING672
15737	15737
15764	15764
15765	15765
15767	15767
15768	15768
15775	15775
15781	KING673
15783	KING673
15790	KING674
15791	KING674
15826	15826
15829	15829
15860	15860
15863	15863
15887	15887
15889	15889
15901	15901
15902	KING445
15905	15905
15962	KING589
15971	15971
15972	KING675
15982	15982
15983	15983
15986	KING484
15998	KING487
16022	16022
16047	16047
16048	KING676
16049	16049
16050	16050
16054	KING622
16065	16065
16066	16066
16069	16069
16072	16072
16074	KING463
16079	16079
16083	16083
16084	KING630
16099	KING677
16105	16105
16109	16109
16110	KING678
16112	16112
16164	16164
16166	16166
16187	KING975
16190	16190
16191	16191
16238	KING601
16242	16242
16265	16265
16296	KING623
16297	16297
16298	16298
16299	16299
16302	16302
16303	KING679
16312	KING680
16313	16313
16347	16347
16352	16352
16365	KING681
16367	KING401
16369	16369
16370	16370
16447	16447
16448	16448
16457	16457
16466	KING111
16491	16491
16501	16501
16509	16509
16540	16540
16541	16541
16542	16542
16546	16546
16573	16573
16610	KING432
16614	KING621
16616	KING682
16617	KING683
16618	KING684
16659	16659
16660	KING685
16662	16662
16663	16663
16666	16666
16685	KING529
16686	16686
16701	16701
16702	16702
16704	16704
16707	KING686
16708	16708
16733	16733
16745	16745
16764	KING547
16765	16765
16767	16767
16768	16768
16769	16769
16770	16770
16771	16771
16772	KING190
16773	KING687
16774	16774
16775	16775
16776	KING618
16777	16777
16778	16778
16780	16780
16781	16781
16784	16784
16809	16809
16815	KING688
16823	16823
16827	16827
16828	16828
16874	16874
16877	16877
16879	16879
16881	16881
16884	16884
16885	16885
16913	16913
16924	16924
16931	16931
16971	KING689
16980	KING406
16988	16988
17029	KING690
17030	17030
17063	KING691
17098	KING550
17121	KING692
17123	17123
17140	17140
17142	KING693
17143	KING694
17144	17144
17145	17145
17146	KING510
17147	17147
17148	17148
17187	KING695
17189	17189
17197	KING605
17205	17205
17206	17206
17211	17211
17215	17215
17229	KING696
17247	17247
17357	KING167
17364	17364
17365	17365
17376	17376
17377	17377
17449	KING512
17451	17451
17453	KING177
17454	KING697
17455	17455
17479	17479
17483	17483
17489	KING7
17510	KING614
17512	17512
17517	17517
17518	17518
17519	17519
17530	17530
17534	KING462
17537	17537
17538	KING698
17539	17539
17543	17543
17569	17569
17591	17591
17596	17596
17598	KING518
17600	17600
17601	KING631
17654	17654
17656	17656
17666	17666
17693	17693
17696	KING699
17697	17697
17698	17698
17699	KING700
17700	17700
17704	KING666
17705	KING701
17707	17707
17709	KING638
17710	KING293
17711	17711
17715	KING600
17766	KING613
17768	17768
17769	17769
17804	KING702
17807	17807
17808	KING703
17810	17810
17812	17812
17816	17816
17833	KING632
17854	17854
17860	17860
17871	17871
17891	KING573
17892	KING414
17893	KING650
17896	KING195
17897	17897
17926	17926
17929	17929
17947	KING704
17949	17949
17951	17951
17956	17956
17968	KING360
17970	KING651
17971	17971
17972	KING705
17973	KING706
17975	17975
17980	17980
17981	17981
17987	KING517
18010	KING707
18012	18012
18023	18023
18024	18024
18026	18026
18029	18029
18030	18030
18031	18031
18060	KING537
18095	18095
18096	18096
18097	18097
18137	18137
18140	18140
18151	18151
18152	18152
18153	18153
18155	KING64
18156	18156
18160	KING708
18162	18162
18163	18163
18168	18168
18169	18169
18170	KING609
18219	18219
18225	18225
18227	18227
18231	KING376
18232	18232
18233	18233
18235	18235
18236	18236
18237	KING709
18251	18251
18316	KING710
18318	KING543
18336	18336
18341	18341
18342	KING539
18344	18344
18416	18416
18422	18422
18436	18436
18445	18445
18481	18481
18486	KING711
18493	18493
18499	KING712
18503	18503
18534	KING712
18535	18535
18540	18540
18544	KING570
18585	18585
18595	18595
18596	18596
18597	18597
18598	KING555
18623	18623
18626	18626
18630	18630
18632	18632
18634	KING621
18677	KING713
18696	KING626
18702	KING538
18716	18716
18717	18717
18719	18719
18720	18720
18722	KING637
18726	18726
18729	KING578
18738	18738
18784	18784
18800	18800
18807	KING642
18811	KING263
18814	KING714
18815	18815
18816	18816
18848	KING715
18859	18859
18865	18865
18873	18873
18895	18895
18897	18897
18899	18899
18903	KING716
18904	18904
18918	KING717
18948	18948
18955	18955
18959	18959
19003	KING350
19016	19016
19020	19020
19027	19027
19036	19036
19037	19037
19038	KING718
19040	19040
19042	19042
19089	KING719
19091	19091
19093	KING498
19105	KING557
19132	19132
19139	19139
19160	19160
19167	19167
19168	19168
19169	19169
19172	19172
19174	19174
19177	KING484
19183	19183
19185	19185
19197	19197
19218	19218
19262	19262
19264	19264
19267	19267
19269	19269
19270	19270
19286	19286
19325	19325
19340	19340
19341	19341
19358	19358
19359	19359
19360	KING634
19361	KING590
19364	19364
19365	KING601
19369	19369
19392	KING720
19432	19432
19448	KING165
19449	KING721
19457	KING576
19477	19477
19482	19482
19520	KING722
19544	19544
19545	19545
19546	KING556
19548	KING723
19552	19552
19555	19555
19560	KING724
19563	KING663
19567	19567
19606	19606
19607	19607
19608	KING362
19613	19613
19651	19651
19653	19653
19654	KING627
19656	19656
19658	KING510
19659	KING725
19660	19660
19661	19661
19669	19669
19670	19670
19672	19672
19701	KING620
19752	19752
19755	19755
19757	19757
19814	19814
19817	19817
19831	KING726
19833	19833
19834	19834
19835	KING727
19836	KING728
19840	KING729
19844	KING730
19845	19845
19860	19860
19922	19922
19923	19923
19925	19925
19927	19927
19929	19929
19930	19930
19966	19966
19970	19970
19973	19973
19987	19987
19989	KING418
19990	19990
19993	KING139
19994	KING710
19995	19995
19999	19999
20000	KING606
20007	20007
20016	KING524
20018	20018
20023	20023
20050	KING621
20058	20058
20068	KING561
20073	KING574
20080	KING698
20081	KING640
20082	20082
20083	20083
20084	20084
20085	KING563
20087	KING602
20110	20110
20163	KING644
20164	20164
20165	KING712
20167	20167
20168	20168
20170	KING528
20184	20184
20204	20204
20289	20289
20293	20293
20296	20296
20306	20306
20307	KING612
20308	20308
20309	KING246
20311	KING731
20312	KING270
20346	20346
20348	20348
20350	20350
20352	20352
20354	20354
20371	20371
20373	KING225
20376	20376
20378	20378
20382	KING973
20387	20387
20389	KING682
20391	20391
20406	KING732
20414	KING588
20449	KING608
20462	20462
20465	20465
20470	KING733
20472	20472
20473	20473
20474	20474
20475	20475
20478	20478
20480	20480
20482	KING734
20483	KING677
20484	20484
20488	20488
20494	KING711
20515	20515
20540	20540
20557	20557
20562	20562
20573	20573
20579	20579
20600	20600
20602	KING76
20607	20607
20609	20609
20611	20611
20621	KING658
20633	20633
20639	20639
20665	20665
20666	20666
20702	KING735
20704	20704
20716	KING551
20721	20721
20722	20722
20723	KING558
20724	20724
20738	20738
20741	KING549
20742	20742
20743	20743
20755	20755
20790	20790
20835	20835
20841	KING684
20843	KING686
20844	20844
20847	20847
20849	KING736
20851	KING426
20854	KING675
20855	KING737
20935	20935
20937	KING662
20938	KING64
20945	20945
20948	KING404
20950	20950
20953	20953
20958	KING511
21012	KING563
21019	21019
21035	21035
21045	21045
21046	21046
21078	21078
21091	21091
21096	21096
21102	21102
21103	21103
21158	21158
21160	21160
21163	21163
21166	21166
21168	21168
21169	KING656
21170	KING657
21173	21173
21182	21182
21189	21189
21190	KING689
21197	21197
21199	21199
21200	21200
21201	21201
21233	KING621
21252	21252
21255	KING646
21260	21260
21262	21262
21263	KING738
21265	KING738
21268	21268
21328	21328
21331	21331
21336	21336
21337	KING715
21386	21386
21408	21408
21409	KING739
21410	21410
21412	KING977
21413	KING740
21416	21416
21417	21417
21422	21422
21423	KING617
21437	21437
21438	KING610
21442	21442
21475	21475
21476	21476
21482	21482
21484	KING741
21486	KING741
21487	21487
21505	KING704
21509	21509
21511	21511
21515	21515
21529	KING702
21531	KING466
21536	KING289
21537	KING742
21538	KING742
21539	21539
21540	KING694
21541	21541
21542	21542
21543	KING743
21544	KING743
21546	21546
21547	KING276
21550	21550
21551	21551
21575	21575
21592	KING607
21593	21593
21594	21594
21597	KING526
21617	21617
21637	21637
21638	21638
21643	KING678
21664	21664
21665	21665
21671	21671
21672	21672
21673	21673
21675	KING671
21676	KING654
21678	KING744
21679	KING745
21746	KING397
21748	21748
21756	21756
21758	KING746
21774	21774
21800	KING747
21835	21835
21836	KING748
21837	21837
21839	21839
21841	21841
21879	21879
21886	21886
21899	KING749
21902	KING690
21905	KING750
21906	KING734
21907	KING751
21908	21908
21910	KING661
21914	21914
21953	21953
21963	21963
21979	21979
21980	KING568
21981	KING752
21982	KING753
21983	KING753
21985	21985
22054	22054
22056	22056
22057	22057
22058	22058
22059	KING735
22061	22061
22064	22064
22066	22066
22067	22067
22068	KING754
22069	22069
22070	22070
22071	22071
22075	22075
22139	KING755
22143	22143
22171	22171
22172	KING756
22214	22214
22572	KING645
22574	22574
22575	22575
22577	22577
22602	22602
22603	22603
22606	KING97
22624	KING757
22648	KING758
22649	KING759
22651	KING688
22652	KING760
22653	22653
22655	22655
22657	22657
22660	22660
22664	22664
22678	22678
22694	22694
22720	KING542
22721	22721
22724	22724
22727	KING720
22733	KING695
22737	22737
22738	22738
22808	22808
22809	22809
22810	KING761
22811	22811
22813	22813
22814	KING669
22816	KING762
22817	KING555
22818	22818
22819	22819
22820	22820
22821	22821
22824	22824
22883	KING763
22884	KING455
22887	KING693
22947	22947
22960	KING641
22965	22965
22967	KING664
22969	KING664
22976	22976
22984	KING759
23010	23010
23012	KING764
23014	KING723
23015	23015
23042	23042
23051	23051
23055	KING765
23061	23061
23106	KING766
23127	KING767
23129	23129
23131	23131
23132	23132
23133	23133
23143	23143
23146	KING482
23174	KING507
23200	23200
23206	23206
23209	23209
23234	23234
23236	23236
23245	KING768
23258	23258
23299	23299
23346	23346
23350	KING326
23363	23363
23367	KING314
23376	23376
23380	KING618
23381	KING624
23383	KING687
23384	KING525
23391	23391
23408	KING591
23410	23410
23411	23411
23412	23412
23413	23413
23414	23414
23483	23483
23487	KING603
23488	KING724
23490	KING59
23491	23491
23494	KING769
23495	KING707
23497	23497
23524	23524
23532	23532
23556	23556
23557	KING629
23560	23560
23580	23580
23602	23602
23618	KING770
23619	23619
23622	23622
23637	23637
23644	23644
23648	23648
23675	23675
23676	23676
23678	23678
23684	23684
23709	KING523
23714	23714
23719	23719
23728	23728
23732	23732
23733	23733
23735	23735
23736	KING282
23737	23737
23741	23741
23742	23742
23743	23743
23744	KING771
23745	23745
23746	23746
23747	23747
23748	KING772
23756	23756
23774	23774
23813	KING772
23814	23814
23816	23816
23817	KING773
23820	KING745
23822	KING746
23835	23835
23889	23889
23901	KING165
23906	KING263
23914	KING564
23956	KING774
23961	23961
23965	KING566
23967	23967
23968	23968
23969	23969
23979	23979
23985	23985
24020	24020
24073	KING716
24074	24074
24090	KING775
24105	24105
24112	24112
24114	24114
24116	KING240
24139	24139
24146	24146
24192	KING361
24195	24195
24197	24197
24198	KING685
24202	24202
24203	KING776
24204	KING554
24205	24205
24209	24209
24212	KING705
24213	24213
24297	24297
24310	24310
24313	24313
24316	24316
24324	KING129
24337	KING755
24356	24356
24370	KING696
24378	KING777
24441	KING755
24444	KING45
24445	24445
24446	KING778
24448	KING665
24451	KING730
24462	KING667
24496	KING779
24497	24497
24506	KING719
24507	24507
24509	24509
24515	KING780
24516	KING592
24519	24519
24567	24567
24573	24573
24576	24576
24588	24588
24589	KING573
24597	24597
24601	KING781
24660	24660
24677	KING782
24678	24678
24762	24762
24763	KING783
24768	24768
24775	24775
24776	24776
24947	24947
24950	24950
24982	24982
24988	24988
24990	24990
24991	24991
24992	24992
24993	24993
24994	24994
24995	24995
24996	24996
24997	24997
25001	KING302
25024	25024
25033	KING727
